category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,034689009092,"[{'date': '2016-10-19 09:54:10',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2016-10-11 13:03:07',
 'ebayID': '141366146872',
 'price': 8.07,
 'quantity': u'1'}, {'date': '2016-09-27 15:43:54',
 'ebayID': '141366146872',
 'price': 8.07,
 'quantity': u'1'}, {'date': '2016-08-21 03:00:11',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'2'}, {'date': '2016-05-31 19:32:55',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2015-10-07 19:03:17',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2015-10-06 04:03:21',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2015-09-05 11:18:03',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-11-09 15:40:32',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-26 10:47:45',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-20 21:31:59',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-16 09:50:17',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-11 00:19:23',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-10 21:14:28',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-08 13:17:17',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-05 08:06:22',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-03 14:15:37',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-02 08:26:32',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-10-01 09:55:07',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2014-09-28 14:04:54',
 'ebayID': '141366146872',
 'price': 8.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Prop-Decoration-Wall-INSTA-MURAL-Not-So-Spooky-WITCHS-BREW-/141366146872?epid=1400128918&hash=item20ea143738:g:odkAAOSwQItT3e5W,21 ,141366146872,8.49
,,,,,,Does not apply,"[{'date': '2017-09-10 05:10:04',
 'ebayID': '141369698962',
 'price': 3.99,
 'quantity': u'4'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Prop-Decoration-ORANGE-BLACK-Hanging-TISSUE-BALL-12-inch-/141369698962?hash=item20ea4a6a92:g:I-oAAOSwEK9T4rpi,21 ,141369698962,3.99
,,,,,,Does not apply,,http://www.ebay.com/itm/90-BIG-GIANT-Huge-Hairy-Spider-Haunted-Mansion-Decoration-Halloween-Decor-/231595539848?var=&hash=item35ec2b7d88:m:mZkFz1lXzNXu1zlMPRIR0fA,34 ,90,19.54
,,,,STF-BY0358-2,,,"[{'date': '2017-09-17 19:15:26',
 'ebayID': '152700738227',
 'price': 12.82,
 'quantity': u'1'}, {'date': '2017-09-17 16:20:52',
 'ebayID': '152700738227',
 'price': 12.78,
 'quantity': u'1'}, {'date': '2017-09-17 15:18:00',
 'ebayID': '152700738227',
 'price': 12.58,
 'quantity': u'1'}, {'date': '2017-09-17 11:58:01',
 'ebayID': '152700738227',
 'price': 12.38,
 'quantity': u'1'}, {'date': '2017-09-17 11:18:07',
 'ebayID': '152700738227',
 'price': 12.19,
 'quantity': u'1'}, {'date': '2017-09-17 09:33:15',
 'ebayID': '152700738227',
 'price': 11.99,
 'quantity': u'2'}, {'date': '2017-09-15 21:08:09',
 'ebayID': '152700738227',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-09-15 20:51:18',
 'ebayID': '152700738227',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-09-15 20:17:59',
 'ebayID': '152700738227',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-09-15 18:59:13',
 'ebayID': '152700738227',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-09-15 09:37:08',
 'ebayID': '152700738227',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-09-14 18:59:13',
 'ebayID': '152700738227',
 'price': 10.99,
 'quantity': u'1'}, {'date': '2017-09-13 18:35:29',
 'ebayID': '152700738227',
 'price': 11.15,
 'quantity': u'1'}, {'date': '2017-09-13 11:28:02',
 'ebayID': '152700738227',
 'price': 11.15,
 'quantity': u'1'}, {'date': '2017-09-13 09:48:06',
 'ebayID': '152700738227',
 'price': 11.15,
 'quantity': u'1'}, {'date': '2017-09-12 16:33:54',
 'ebayID': '152700738227',
 'price': 11.15,
 'quantity': u'1'}, {'date': '2017-09-12 15:58:39',
 'ebayID': '152700738227',
 'price': 11.15,
 'quantity': u'1'}, {'date': '2017-09-12 15:28:59',
 'ebayID': '152700738227',
 'price': 11.15,
 'quantity': u'1'}, {'date': '2017-09-12 06:45:39',
 'ebayID': '152700738227',
 'price': 4.97,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Horror-Props-Lifesize-Bloody-Hand-Haunted-House-Party-Scary-Decoration-/152700738227?epid=2237198659&hash=item238dac5ab3:g:ePAAAOSw311Zt4or,7 ,152700738227,12.82
,,,,,,7099592725487,"[{'date': '2017-09-18 06:23:00',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-17 14:48:22',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-17 09:46:50',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-15 11:04:00',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-15 10:17:31',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-14 09:29:59',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-14 03:09:42',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-13 17:39:53',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-13 16:21:33',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-11 18:29:31',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-11 11:32:33',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-10 13:04:38',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-09 22:17:29',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-09 11:44:16',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-09 08:08:41',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-08 08:49:51',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-07 08:09:45',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-07 05:18:25',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-06 08:10:05',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}, {'date': '2017-09-05 07:20:44',
 'ebayID': '332369834818',
 'price': 9.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Yard-Decorations-Outdoor-Warning-Signs-Creepy-SET-OF-3-Keep-Out-/332369834818?hash=item4d62c93342:g:Y0kAAOSwX7pZrno2,20 ,332369834818,not_set
,,,,,,841493047628,,http://www.ebay.com/itm/Funny-Animated-BUMP-and-GO-ZOMBIE-TORSO-Haunted-House-Halloween-Prop-Decoration-/271270376444?epid=1841913432&hash=item3f28f973fc:g:aOEAAOSwTA9X2HXn,22 ,271270376444,not_set
,,,,,,Does not apply,"[{'date': '2017-09-03 14:42:55',
 'ebayID': '191465962497',
 'price': 71.99,
 'quantity': u'1'}, {'date': '2017-08-30 18:37:23',
 'ebayID': '191465962497',
 'price': 71.99,
 'quantity': u'1'}, {'date': '2017-08-15 09:13:25',
 'ebayID': '191465962497',
 'price': 79.99,
 'quantity': u'1'}, {'date': '2017-08-15 07:34:21',
 'ebayID': '191465962497',
 'price': 79.99,
 'quantity': u'1'}, {'date': '2017-08-13 03:18:35',
 'ebayID': '191465962497',
 'price': 71.99,
 'quantity': u'1'}, {'date': '2017-05-22 18:06:18',
 'ebayID': '191465962497',
 'price': 79.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/Grandinroad-Halloween-Pop-Up-Ghost-Scary-Creepy-Animated-Talking-Prop-Decor-/191465962497?hash=item2c9442bc01:g:KyoAAOxyRNJScBBI,20 ,191465962497,79.99
,,,,,UNBRANDED,,,http://www.ebay.com/itm/LIFE-SIZE-CLIMBING-ZOMBIE-EASY-TO-HANG-INDOOR-OUTDOOR-HALLOWEEN-DECOR-/232448943245?var=&hash=item361f09648d:m:meyy3Y6Py_6I-Fip-m9Ww6w,32 ,232448943245,26.97
,,,,,,,,http://www.ebay.com/itm/Life-Size-ANIMATED-SEVERED-HEAD-TALKING-SKELETON-SKULL-Halloween-Prop-Decoration-/281321507436?epid=1402118878&hash=item4180118a6c:g:BQQAAOxyBPZThm5b,17 ,281321507436,not_set
,,,,,,841493047505,,http://www.ebay.com/itm/Horror-Toy-TALKING-CREEPY-KILLER-CLOWN-DOLL-Scary-Haunted-House-Prop-Decoration-/272098583807?epid=1540682179&hash=item3f5a56e4ff:g:LFUAAOSwKtlWjzVd,17 ,272098583807,not_set
,,,,,,Does not apply,"[{'date': '2016-10-06 21:56:34',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2016-09-24 17:12:15',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2016-09-18 13:52:57',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2015-10-28 13:20:10',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2015-06-04 13:52:06',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2015-05-01 17:25:15',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2015-02-04 15:36:57',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2013-09-28 16:42:00',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2013-09-12 05:46:11',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2013-04-12 15:32:39',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2012-10-13 18:38:07',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2012-09-12 21:13:45',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2012-08-02 18:28:38',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2011-10-14 13:37:51',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2011-10-03 16:41:53',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2010-09-01 10:14:16',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2010-08-11 00:47:00',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2010-08-10 19:34:56',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2009-09-22 08:08:54',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}, {'date': '2009-02-11 09:06:37',
 'ebayID': '160314265172',
 'price': 14.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/Animated-Halloween-Video-Effect-Creepy-EYES-DVD-Scary-Haunted-House-Prop-1-2-/160314265172?epid=1132671895&hash=item2553798e54:m:mlkdNfn6z9fWNdQvr7oak6A,20 ,160314265172,14.99
,,,,,,3171993215959,"[{'date': '2017-09-17 13:15:29',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-16 19:53:32',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-16 19:20:53',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-15 05:58:19',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-14 13:05:38',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-14 09:52:43',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-13 22:36:16',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-13 01:00:45',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-12 13:22:50',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-12 07:21:22',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-11 18:47:42',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-11 12:28:21',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-10 23:58:35',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-09 19:43:31',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-04 00:06:35',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}, {'date': '2017-09-03 11:48:02',
 'ebayID': '122676255297',
 'price': 31.85,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Light-Up-Decoration-Ghost-3-Ft-Holiday-Outdoor-Yard-Lawn-Lighted-Decor-/122676255297?epid=2206426523&hash=item1c90131a41:g:aWwAAOSwcexZppnx,16 ,122676255297,31.85
,,,,,,,"[{'date': '2017-09-16 20:28:24',
 'ebayID': '8',
 'price': 11.95,
 'quantity': u'1'}, {'date': '2017-09-03 15:45:54',
 'ebayID': '8',
 'price': 11.95,
 'quantity': u'3'}, {'date': '2017-08-06 18:39:14',
 'ebayID': '8',
 'price': 11.95,
 'quantity': u'1'}, {'date': '2017-07-22 16:15:18',
 'ebayID': '8',
 'price': 11.95,
 'quantity': u'1'}, {'date': '2017-07-04 18:26:19',
 'ebayID': '8',
 'price': 11.95,
 'quantity': u'4'}, {'date': '2017-05-29 12:33:03',
 'ebayID': '8',
 'price': 11.95,
 'quantity': u'2'}]",http://www.ebay.com/itm/8-ft-Halloween-sugar-skull-DAY-OF-THE-DEAD-DOOR-LIGHT-STRING-Party-Favor-/112270086569?hash=item1a23d191a9:g:y7cAAOSwnHZYe8Vc,16 ,8,11.95
,,,,,,Does not apply,"[{'date': '2017-09-15 14:23:40',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'1'}, {'date': '2017-09-03 17:09:49',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'1'}, {'date': '2017-09-01 15:46:06',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'1'}, {'date': '2017-09-01 09:13:06',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'1'}, {'date': '2017-09-01 06:48:01',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'4'}, {'date': '2017-09-01 06:07:22',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'2'}, {'date': '2017-08-30 11:03:50',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'2'}, {'date': '2017-08-30 11:02:00',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'2'}, {'date': '2017-08-29 13:49:38',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'1'}, {'date': '2017-08-16 08:13:58',
 'ebayID': '132288830547',
 'price': 13.75,
 'quantity': u'1'}]",http://www.ebay.com/itm/SET-OF-3-LIGHTED-WITCH-HAT-HANGING-TREE-OUTDOOR-HALLOWEEN-HOME-DECOR-/132288830547?hash=item1ecd075c53:g:RVIAAOSw8btZid5B,16 ,132288830547,13.75
,,,,,Seasonal Visions,,,http://www.ebay.com/itm/Life-Size-POP-UP-INSTANT-COFFIN-PROP-w-LID-Haunted-House-Cemetery-Decoration-5ft-/281426999048?epid=1740851708&hash=item41865b3708:g:jr0AAOSwwzhZPuK3,16 ,281426999048,not_set
,,,,,,,"[{'date': '2017-09-16 12:05:37',
 'ebayID': '172850545479',
 'price': 12.99,
 'quantity': u'1'}, {'date': '2017-09-15 21:13:32',
 'ebayID': '172850545479',
 'price': 12.99,
 'quantity': u'1'}, {'date': '2017-09-13 23:46:05',
 'ebayID': '172850545479',
 'price': 12.99,
 'quantity': u'1'}, {'date': '2017-09-13 18:48:16',
 'ebayID': '172850545479',
 'price': 12.99,
 'quantity': u'1'}, {'date': '2017-09-12 10:31:51',
 'ebayID': '172850545479',
 'price': 12.99,
 'quantity': u'1'}, {'date': '2017-09-09 20:16:22',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-09 15:34:39',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-09 06:11:29',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-08 20:40:42',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-08 07:19:10',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-07 15:45:05',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-06 08:05:20',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-04 18:07:38',
 'ebayID': '172850545479',
 'price': 12.8,
 'quantity': u'1'}, {'date': '2017-09-03 12:46:49',
 'ebayID': '172850545479',
 'price': 11.27,
 'quantity': u'1'}, {'date': '2017-09-03 11:44:07',
 'ebayID': '172850545479',
 'price': 11.27,
 'quantity': u'1'}]",http://www.ebay.com/itm/NEW-Halloween-Decoration-Black-Lace-Spiderweb-Fireplace-Mantle-Scarf-Cover-Party-/172850545479?epid=0&hash=item283eb20347:g:NlMAAOSw311ZrDKq,15 ,172850545479,12.99
,,,,,,727371478053,"[{'date': '2017-09-17 09:42:11',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-16 18:57:33',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-13 17:29:58',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-13 16:21:33',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-12 01:27:40',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-10 07:28:06',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-04 19:08:06',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-04 12:53:25',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-04 09:07:24',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-03 14:40:42',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-09-02 15:15:40',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-08-28 08:26:26',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-08-27 17:23:45',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}, {'date': '2017-08-27 06:22:13',
 'ebayID': '222624940202',
 'price': 21.84,
 'quantity': u'1'}]",http://www.ebay.com/itm/Halloween-Decor-Outdoor-Yard-Decoration-Prop-Graveyard-Lights-Spooky-Skull-Hand-/222624940202?hash=item33d57b00aa:g:UPUAAOSwmZFZobhj,14 ,222624940202,21.84
,,,,,,3171993215881,"[{'date': '2017-09-17 18:19:52',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-16 11:08:19',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-15 21:08:10',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-15 17:50:06',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-15 14:40:27',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-15 07:34:36',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-13 06:23:28',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-12 22:00:41',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-11 16:45:53',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-11 08:33:06',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-11 05:15:18',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-08 12:56:30',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-04 08:19:13',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-03 11:26:35',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-03 10:07:24',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}, {'date': '2017-09-02 09:50:06',
 'ebayID': '3',
 'price': 20.85,
 'quantity': u'1'}]",http://www.ebay.com/itm/3-Ft-Halloween-Witch-Broom-Wooden-Outdoor-Yard-Home-Decor-Holiday-Decorations-/122671670480?epid=2209699643&hash=item1c8fcd24d0:g:F-UAAOSw1blZo-l-,16 ,3,20.85
,,,,,,Does not apply,"[{'date': '2015-10-03 20:05:35',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2014-11-27 10:14:57',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2014-10-17 14:15:19',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2014-09-21 10:44:35',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2014-05-16 13:20:09',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2014-05-02 16:04:51',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2014-03-28 13:04:51',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2013-12-15 17:52:34',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2013-11-17 18:08:12',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2013-11-15 16:08:02',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2013-11-05 10:17:46',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2013-10-29 16:00:58',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}, {'date': '2013-01-30 22:54:00',
 'ebayID': '3',
 'price': 29.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/3-ft-Animated-Flying-Grim-Reaper-Hanging-Ghoul-Prop-Halloween-Party-Decoration-/251182174769?hash=item3a7b9fd231:m:msKJWhQ6YWCVDb3B4qyHtpw,13 ,3,29.99
,,,,,,770960003242,"[{'date': '2017-08-15 08:32:40',
 'ebayID': '252516076109',
 'price': 13.98,
 'quantity': u'1'}, {'date': '2017-07-28 13:53:09',
 'ebayID': '252516076109',
 'price': 13.98,
 'quantity': u'1'}, {'date': '2017-07-26 22:43:19',
 'ebayID': '252516076109',
 'price': 12.98,
 'quantity': u'1'}, {'date': '2017-07-25 11:47:27',
 'ebayID': '252516076109',
 'price': 12.98,
 'quantity': u'1'}, {'date': '2017-06-07 14:33:54',
 'ebayID': '252516076109',
 'price': 12.98,
 'quantity': u'2'}, {'date': '2017-05-29 14:12:45',
 'ebayID': '252516076109',
 'price': 12.98,
 'quantity': u'1'}]",http://www.ebay.com/itm/Raven-Skeleton-Spooky-Decor-Bones-Skull-Haunted-House-Halloween-Dead-Crow-Bird-/252516076109?hash=item3acb218a4d:g:ycIAAOSw-itXwpx2,12 ,252516076109,13.98
,,,,,,Does not apply,"[{'date': '2017-01-05 19:50:15',
 'ebayID': '72',
 'price': 3.99,
 'quantity': u'2'}, {'date': '2016-10-12 13:45:24',
 'ebayID': '72',
 'price': 3.24,
 'quantity': u'8'}, {'date': '2016-09-15 17:03:48',
 'ebayID': '72',
 'price': 3.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/72-Gothic-Halloween-Horror-Fabric-Black-Gauze-Party-Table-Decoration-Cloth-/191970158348?hash=item2cb250270c:g:90wAAOSwLF1X2A6J,11 ,72,3.99
